teams_ids,team,country,tm_data,city
8875,Benfica Luanda,Angola,"Sport Luanda e Benfica, commonly known as Benfica de Luanda, or simply as Benfica, is a football club from Luanda, Angola. The club was established as the Luanda affiliate of SL Benfica of Portugal, and shares the same colours. The logo is also very similar to the Portuguese one."," football club from Luanda"
,Real Pococi,Costa Rica,,
,Progreditur Marcianise,Italy,,
,Leonfortese,Italy,,
,Lusitanos II,Andorra,,
,Rojolu,Congo DR,,
,Korfez Iskenderunspor,Turkey,,
23883,Ayvalikgucu,Turkey,"Ayvalıkgücü Belediyespor is a football club located in Balıkesir, Turkey. The team competes in the Turkish Regional Amateur League. Ayvalıkgücü Belediyespor promoted to the TFF Third League after 2012–13 season."," football club located in Balıkesir"
,El Jaish II,Qatar,,
,EC de Patos,Brazil,,
,Erzincan Refahiyespor,Turkey,,
13416,Aubervilliers,France,,
,St Malo US,France,,
9006,Lucon,France,"Luçon Football Club is a French football club, located in Luçon. It was founded in 1924 as Stade Luçonnais. In 2003 it changed name to Vendée Luçon Football. In 2013 it rebranded to its current name."," French football club"
,Bantous,Congo DR,,
8087,Cartagena,Costa Rica,"Fútbol Club Cartagena, S.A.D. is a Spanish football team based in Cartagena, in the autonomous community of Murcia. Founded in 1995 it currently plays in Segunda División, holding home games at Estadio Cartagonova, with a capacity of 15,105 spectators."," Spanish football team based in Cartagena"
,Penedense,Brazil,,
,Diegem Sport,Belgium,,
213,Rangers,Andorra,"Rangers Football Club is a Scottish professional football club based in the Govan district of Glasgow which plays in the Scottish Premiership. Although not its official name, it is often referred to as Glasgow Rangers outside Scotland."," Scottish professional football club based in the Govan district of Glasgow which plays in the Scottish Premiership"
,UE Santa Coloma II,Andorra,,
,New Soger,Congo DR,,
,St. George's,Malta,,
,Noisy-le-Sec,France,,
,Maccabi Paris UJA,France,,
,Kahramanmaras Belediye,Turkey,,
,Varzim II,Portugal,,
,Bustelo,Portugal,,
,Izegem,Belgium,,
,Berg en Dal,Belgium,,
,Klauwaerts Kemzeke,Belgium,,
,Salgaocar,India,,
,Sarre-Union,France,,
12709,Diest,Belgium,"Koninklijke Football Club Diest is a Belgian association football club from the town of Diest, Flemish Brabant.  It played two spells in the first division:  from 1961–62 to 1964–65 and from 1970–71 to 1974–75, finishing 7th in 1964."," Belgian association football club from the town of Diest"
12915,Gafsa,Tunisia,El Gawafel Sportives de Gafsa or EGSG is a football club from Gafsa in Tunisia.," football club from Gafsa in Tunisia"
12898,Al-Nabi Shayth,Lebanon,,
,Saint-Etienne II,France,,
,SWZ,Netherlands,,
,Al Egtmaaey Trablos,Lebanon,,
,La Calamine,Belgium,,
,Hamilton Parish,Bermuda,,
,Dijon II,France,,
,Gonfreville,France,,
30,Valencia,Haiti,"Valencia Club de Fútbol, commonly referred to as Valencia CF (or simply Valencia) is a professional football club based in Valencia, Spain, that currently plays in La Liga, the top flight of the Spanish league system."," professional football club based in Valencia"
,Al Mesaimeer II,Qatar,,
,Serpentara Bellegra,Italy,,
11618,Calais,France,"Calais Racing Union FC was a French football club based in Calais, France. Calais RUFC was founded in 1974 after a merger of two local clubs and, as an amateur club, reached the 2000 Coupe de France Final which it lost to top-flight Nantes. The club played at the 12,342-seater Stade de l'Épopée.",
,Saraburi,Thailand,,
13250,Nord Sport,Congo DR,,
,Torrecuso,Italy,,
,VfL Leverkusen,Germany,,
,Union Ripa Fenadora,Italy,,
,J.S. Groupe Bazano,Congo DR,,
,Sabugal,Portugal,,
7554,Deportivo Quevedo,Ecuador,"Club Deportivo Quevedo is an Ecuadorian professional football club based in Quevedo. They currently play in the Ecuadorian Serie B, the country's second division-flight professional league.",n Ecuadorian professional football club based in Quevedo
,Banik Horna Nitra,Slovakia,,
,Gent-Zeehaven,Belgium,,
9299,Torhout,Belgium,"Koninklijke Maatschappij Torhout is a Belgian football club currently playing in the third division A. The club is based in Torhout, West Flanders and plays their home meets in stadium ""De Velodroom"". KM Torhout was founded by a merger of two associations, namely the KVK Torhout and KSK Torhout."," Belgian football club currently playing in the third division A"
12958,La Louviere Centre,Belgium,Union Royale La Louvière Centre is a Belgian association football club created in 1922.,
12712,Royal Tilleur,Belgium,"R.F.C. Tilleur-Saint-Nicolas was a Belgian football club from the municipality of Saint-Nicolas, a suburb of Liège.  It was created in 1899 as Tilleur F.C. and was assigned the matricule n°21.",
,Taraba,Nigeria,,
,Build Bright United,Cambodia,,
,Harimau Muda,Singapore,,
,Nepal Police,Nepal,,
,Odda,Norway,,
,Sharks,Nigeria,,
22327,Bayelsa United,Nigeria,"Bayelsa United FC is a football club based in Yenagoa, Bayelsa, Nigeria. They play in the second division of Nigerian football, the Nigeria National League. Their home games are played at the Samson Siasia Stadium, Ovom, Yenagoa, Bayelsa State."," football club based in Yenagoa"
,Pyeongchang,Korea Republic,,
,Chunnam Youngkwang,Korea Republic,,
,Tr?ff,Norway,,
,Angered United,Sweden,,
,Upsala,Sweden,,
,Ober-Grafendorf,Austria,,
,Sierning,Austria,,
8508,Felsotarkany,Hungary,,
,Aalesund II,Norway,,
,US LaJeune,Haiti,,
,Chepo,Panama,,
,Socozaki,Congo DR,,
,Eschborn,Germany,,
8199,Sencur,Slovenia,Šenčur is a settlement in the Upper Carniola region of Slovenia. It is the seat of the Municipality of Šenčur.,
,Gigant Belene,Bulgaria,,
,Vihar Slavyanovo,Bulgaria,,
,Nove Zamky,Slovakia,,
8940,Sollenau,Austria,,
,Maria Alm,Austria,,
,MRU,Lithuania,,
,Zdirec nad Doubravou,Czech Republic,,
22602,Belisce,Croatia,NK Belišće is a Croatian football club based in the town of Belišće.," Croatian football club based in the town of Belišće"
,Podravina Ludbreg,Croatia,,
,Satmos,Botswana,,
,Nico United,Botswana,,
,Deportivo Azogues,Ecuador,,
,Ytterby,Sweden,,
,Selanger,Sweden,,
,Solleftea,Sweden,,
,Kolos-Druzhba,Belarus,,
9541,Lankowitz,Austria,,
,Oure-skolerne,Denmark,,
10076,Prerov,Czech Republic,,
,Jonsered,Sweden,,
,Euskirchen,Germany,,
9414,Temse,Belgium,,
,Lovech II,Bulgaria,,
,Police United,Thailand,,
,Kruoja II,Lithuania,,
,O'Mbilanziami,Gabon,,
,Mladost Velika Obarska,Bosnia-Herzegovina,,
7057,Konyaspor,Sweden,"Konyaspor Kulübü is a Turkish professional football club based in Konya. They are better known as Konyaspor. In 1922 Konyaspor were founded with the name Konya Gençlerbirliği and have played at their current home stadium, Konya Metropolitan Municipality Stadium, since 2014."," Turkish professional football club based in Konya"
,Snina,Slovakia,,
,Gjovik-Lyn,Norway,,
,Dong Nai,Vietnam,,
,León de Huánuco,Peru,,
,Uijeongbu,Korea Republic,,
,Akanda,Gabon,,
,Jungnang Chorus Mustang,Korea Republic,,
,Atletico Minero,Peru,,
23154,Atletico Torino,Peru,"Club Atlético Torino is a Peruvian football club, playing in the city of Talara. The club were founded 1946 and play in the Peruvian Segunda División which is the second division of the Peruvian league."," Peruvian football club"
,Port de Dakar,Senegal,,
,Jeonbuk,Korea Republic,,
,Tillerbyen,Norway,,
,Austin Aztex,USA,,
8768,San Simon,Peru,"San Simón is a Peruvian football club based in the city of Moquegua, Peru. The club is the biggest of Moquegua city."," Peruvian football club based in the city of Moquegua"
8524,Phuket,Thailand,Phuket Football Club was a Thai professional football club based in Phuket Province.,
,Brong Ahafo Stars,Ghana,,
,Kivioli Irbis,Estonia,,
,Stella,Ivory Coast,,
7694,Vostok,Kazakhstan,"FC Vostok was a Kazakh football club from Oskemen (Ust-Kamenogorsk), and a founding member of the Kazakhstan Premier League in 1992. The club's best finish in the league was 5th place in 1997 and again in 1998.",
11688,Guayaquil City,Paraguay,Guayaquil City F.C. is an Ecuadorian professional football club based in Guayaquil. They currently play in the country's first-level football league—the Serie A—after gaining promotion from the segunda-level Primera Categoria.,n Ecuadorian professional football club based in Guayaquil
15500,GVI,Denmark,Gentofte-Vangede Idrætsforening is a Danish football club based in the Copenhagen suburban area Vangede. The club was founded 21 August 1921 and has since the foundation been playing at Nymosen Sports Park.," Danish football club based in the Copenhagen suburban area Vangede"
,Varde IF Elite,Denmark,,
7610,Singapore LIONSXII,Malaysia,"LionsXII, also known as Singapore LIONSXII, was a Singaporean football club founded in 2011 that played in the Malaysian Liga Super, the top tier of Malaysian football, from their inaugural season until their dissolution following the 2015 season.",
,Phichit,Thailand,,
,Ringsted,Denmark,,
,AB Tarnby,Denmark,,
16671,Suva,Fiji,"Suva Football Club is a Fijian football club that competes in the Fiji Premier League, the top flight of professional Fijian football. The club is based in Suva. Their home stadium is ANZ National Stadium.",
,Naesby II,Denmark,,
,Ermionidas-Ermis,Greece,,
,AFK Linkoping,Sweden,,
,SV Innsbruck,Austria,,
,Kerho 07 (SJK II),Finland,,
,Caslav,Czech Republic,,
,Susice,Czech Republic,,
,Eberau,Austria,,
,B 1908,Denmark,,
,Odder,Denmark,,
9522,"Haniska ",Slovakia,"FK Haniska is a Slovak football team, based in the town of Haniska. The club was founded in 1991."," Slovak football team"
,Velke Karlovice,Czech Republic,,
,LSF,Denmark,,
,Kastrup,Denmark,,
,Lucky Mile,Hong Kong,,
,Milenium,Slovakia,,
17554,Seoul United,Korea Republic,"Seoul Nowon United FC (formerly known as Seoul United FC) is a South Korean semi-professional football club based in Nowon District, Seoul. It currently competes in the fourth tier of the South Korean football league system, the K4 League. Until 2018, the club was named Seoul United FC."," South Korean semi-professional football club based in Nowon District"
,Berndorf,Austria,,
8894,Orlova,Czech Republic,"FK Slavia Orlová is a Czech football club located in Orlová in the Moravian-Silesian Region. Since the 2018–19 season, the club plays in the 6th tier of the Czech football system."," Czech football club located in Orlová in the Moravian-Silesian Region"
10454,Zeleznik,Serbia,"FK Železnik is a football club based in Železnik, Belgrade, Serbia. They competed in the First League of Serbia and Montenegro from 1996 to 2005. The club made its solo European appearance in the 2004–05 UEFA Cup and went on to win the Serbia and Montenegro Cup in the same season."," football club based in Železnik"
,Djerdap Kladovo,Serbia,,
,PIK Prigrevica,Serbia,,
,Tyniste nad Orlici,Czech Republic,,
17876,Mutenice,Czech Republic,"FK Mutěnice is a football club located in Mutěnice (Hodonín District), Czech Republic. It currently plays in the fifth tier of Czech football."," football club located in Mutěnice (Hodonín District)"
,Virovitica,Croatia,,
,Naestved II,Denmark,,
,IFK Stockholm,Sweden,,
8463,St. Veit,Austria,"FC St. Veit was an Austria n association football club from Sankt Veit an der Glan, Carinthia. It was founded in 1989 as a merger of two local clubs, SV St. Veit/Glan, founded in 1950, and SC Amateure St. Veit/Glan, founded in 1966.",
8902,Svendborg,Denmark,"SfB-Oure FA, is an association football club based in the town of Svendborg, Denmark, that competes in the Danish 3rd Division, the fourth tier of the Danish football league system. Founded in 2018 as an elite superstructure of Svendborg fB and Oure FA, it is affiliated to DBU Funen.",n association football club based in the town of Svendborg
,Milevsko,Czech Republic,,
,Bosinghoven,Germany,,
,Molde II,Norway,,
,Botev Kozloduy,Bulgaria,,
,Cheonan,Korea Republic,,
,Ceahlaul II,Romania,,
,Inter Clinceni,Romania,,
,Sanmartin,Romania,,
,Suvorovo,Bulgaria,,
,Amax,Brazil,,
,Bad Goisern,Austria,,
,MSV Duisburg II,Germany,,
,Bergheim,Germany,,
,Al Shabab Al Ahmadi,Oman,,
,Idar-Oberstein,Germany,,
,Diefflen,Germany,,
,Aalen II,Germany,,
,Zvijezda Bijeljina,Bosnia-Herzegovina,,
,Marz,Austria,,
7630,Flota Świnoujście,Poland,"Flota Świnoujście is a football club based in Świnoujście, West Pomeranian Voivodeship, Poland. Flota, as a club, runs three sports sections: soccer, bridge and table tennis. The club also ran a reserve side, which competed in the lower divisions of Polish football, and three junior sides."," football club based in Świnoujście"
,Hobro II,Denmark,,
,Atletico Madrid III,Spain,,
,Xuventu Sanxenxo,Spain,,
8779,Sasco,Georgia,FC Sasco Tbilisi is a Georgian football club.,
,Bad Voslau,Austria,,
,Vidima-Rakovski,Bulgaria,,
,Juventus Malchika,Bulgaria,,
,Lednicke Rovne,Slovakia,,
,Pelhrimov,Czech Republic,,
20214,Daimiel,Spain,"Daimiel Club de Fútbol is a football team based in Daimiel in the autonomous community of Castile-La Mancha. Founded in 1942, it plays in the 1ª Autonómica Preferente. Its stadium is Municipal de Daimiel with a capacity of 3,500 seats."," football team based in Daimiel in the autonomous community of Castile-La Mancha"
,Blau Weiss Sachsenburg,Austria,,
,Ayutthaya,Thailand,,
,Kaliakra,Bulgaria,,
,Bharat FC,India,,
,Aberdare Town,Wales,,
,Union Berlin II,Germany,,
,Requena,Spain,,
20208,Laguna,Spain,"Club Deportivo Laguna, S.A.D. is a Spanish football team based in San Cristóbal de La Laguna, in the Canary Islands. Founded in 1984 it plays in Interinsular Preferente – Group 1, holding home games at Estadio Francisco Peraza, with a capacity of 8,000 seats."," Spanish football team based in San Cristóbal de La Laguna"
,Real Vicenza,Italy,,
8590,Jong Twente,Netherlands,"Jong FC Twente are the reserve team of FC Twente, a team from Enschede which played in the Eerste Divisie from 2013 to 2015.",
,Gleinstatten,Austria,,
,Pas Hamedan,Iran,,
,Central Caruaru,Trinidad and Tobago,,
,Ribarroja,Spain,,
7441,Rubin II,Russia,,
,Estructuras Tino,Spain,,
,Lucena,Brazil,,
,Cullera,Spain,,
,Erzgebirge Aue II,Germany,,
9107,Burgas,Bulgaria,Professional Football Club Burgas was a Bulgarian association football club based in Burgas. The club was formed in 2009 and was dissolved in 2015 after union with Neftochimic Burgas.,
,Lopburi,Thailand,,
,Lumbini,Nepal,,
,Uvaly,Czech Republic,,
,Evrokolezh,Bulgaria,,
,Santa Cruz RN,Brazil,,
,Rebels,Namibia,,
,Union Novy Bydzov,Czech Republic,,
,Zabjelo,Montenegro,,
,Dorcol,Serbia,,
,Tekstilac Odzaci,Serbia,,
12767,Wong Tai Sin,Hong Kong,,
,Rahian Kermanshah,Iran,,
,Callatis 2012,Romania,,
9193,Castiglione,Italy,"F.C. Castiglione S.S.D. is an Italian association football club, based in Castiglione delle Stiviere, Lombardy.",n Italian association football club
,Kras,Italy,,
,Union Pro,Italy,,
18975,Sora,Italy,,
,MonosPolis,Italy,,
,Huehueteco,Guatemala,,
,Zagora,Croatia,,
,Santa Cruz PB,Brazil,,
,Crateus,Brazil,,
,ECCO City Greens,Botswana,,
14873,Nauas,Brazil,"Náuas Esporte Clube, commonly known as Náuas, is a Brazilian football club based in Cruzeiro do Sul, Acre. The club currently competes in Campenato Acreano, the top division of the Acre state football league."," Brazilian football club based in Cruzeiro do Sul"
,Palestrina,Italy,,
,Chemnitzer FC II,Germany,,
,Raisting,Germany,,
,Hertha Walheim,Germany,,
,Skovbakken,Denmark,,
,Urban Titu,Romania,,
,Ariesul 1907,Romania,,
,Merouana,Algeria,,
,Tupa,Brazil,,
,Fidenza,Italy,,
,Brasília,Brazil,,
22983,Armagh City,Northern Ireland,"Armagh City Football Club is an intermediate, Northern Irish football club playing in the NIFL Premier Intermediate League.",Armagh
,Hrvace,Croatia,,
,Norton United,England,,
,Francana,Brazil,,
,Halcones,Guatemala,,
10006,RC Epernay Champagne,France,,
11806,Drita,FYR Macedonia,"Football Club Drita, commonly known as Drita, is a professional football club based in Gjilan, Kosovo. The club plays in the Football Superleague of Kosovo . The club's home ground is the Gjilan City Stadium. It was built in 1947 when the club played within the Yugoslav league system.",Gjilan
,Alajuela Junior,Costa Rica,,
,Dempo,India,,
,Merida,Mexico,,
,Corintians RN,Brazil,,
,Santacruzense,Brazil,,
,Teuta Durres II,Albania,,
,Nuova Gioiese,Italy,,
,Sonsbeck,Germany,,
8831,Balcova Belediyespor,Turkey,,
,Msida St. Joseph,Malta,,
,Brazil Juniors,Aruba,,
,Al Safa,Saudi Arabia,,
,Thermal Abano,Italy,,
,Comprensorio M. Uffugo,Italy,,
,Kayseri Sekerspor,Turkey,,
,Al Musannah,Oman,,
,Altamira,Mexico,,
,Foolad Novin Ahvaz,Iran,,
,J. Malucelli,Brazil,,
,Quevilly II,France,,
11351,Three Star,Nepal,"Three Star Club is a Nepali professional football club based in Patan, Lalitpur, that competes in the Qatar Airways Martyr's Memorial A-Division League, the top flight of Nepalese football."," Nepali professional football club based in Patan"
,Rodeo FC Toulouse,France,,
,HFC EDO,Netherlands,,
,Geants Athois,Belgium,,
10958,Cappellen,Belgium,,
11608,Pontivy,France,"GSI Pontivy is a French football club based in Pontivy, Morbihan. It was founded in 1935. They play at the Stade Municipal du Faubourg de Verdun, which has a capacity of 3,200. The colours of the club are green and white. For the 2018–19 season the club plays in the Championnat National 3."," French football club based in Pontivy"
,Saint-Colomban Locmine,France,,
,Evry,France,,
13306,Biesheim,France,,
,Vaulx,France,,
,Echirolles,France,,
12759,Shatin,Hong Kong,,
,Real Madrid III,Spain,,
,SanGiovanniValdarno,Italy,,
,Tiger Brolo,Italy,,
,Sobrado,Portugal,,
,Atletico Reguengos,Portugal,,
,Sporting Central,Jamaica,,
,Leonidas,Netherlands,,
,Union Ait Melloul,Morocco,,
,Thouars,France,,
,US Temara,Morocco,,
,H&W Welders,Northern Ireland,,
9498,Bangor,Northern Ireland,"Bangor Football Club is an intermediate Northern Irish football club playing in the NIFL Premier Intermediate League. The club, founded in 1918, hails from Bangor and plays its home matches at  Clandeboye Park. Club colours are gold and royal blue.",n intermediate Northern Irish football club playing in the NIFL Premier Intermediate League
,Battipagliese,Italy,,
,Quarteirense,Portugal,,
,Verviers,Belgium,,
11187,Halle,Belgium,VfL Halle 1896 is a German football club from the city of Halle (Saale) in Saxony-Anhalt.," German football club from the city of Halle (Saale) in Saxony-Anhalt"
,Robur,Belgium,,
,Ivry US,France,,
,Colmar II,France,,
,Bassin d'Arcachon Sud,France,,
,Riviere-de-Corps,France,,
12725,Pegasus,Hong Kong,"Hong Kong Pegasus FC are a Hong Kong football club based in Yuen Long. Founded in 2008, the club currently competes in the Hong Kong Third Division.",
,Penycae,Wales,,
,Rhydymwyn,Wales,,
,Llandrindod Wells,Wales,,
,Tournai,Belgium,,
,Maldegem,Belgium,,
,Birzebbuga,Malta,,
13207,Sale,Morocco,,
,Albert Quevy-Mons,Belgium,,
,Le Roeulx,Belgium,,
11060,Santa Eulalia,Portugal,,
22722,Donegal Celtic,Northern Ireland,"Donegal Celtic Football Club is an intermediate football club based in Belfast, Northern Ireland who currently play in the Ballymena &amp; Provincial Football League. The club, founded in 1970, plays its home matches at Donegal Celtic Park. Club colours are green and white in Celtic-style hoops.",n intermediate football club based in Belfast
11709,Pombal,Portugal,,
,Vieira,Portugal,,
,Nika,Congo DR,,
,Real Aviles II,Spain,,
,Andes,Spain,,
,Choisy au Bac,France,,
,Chabab Houara,Morocco,,
,EN Parekklisias,Cyprus,,
,Walhain,Belgium,,
,N&S Erimis,Cyprus,,
,Evian II,France,,
,Toulouse II,France,,
19798,Zurrieq,Malta,"The Maltese National Amateur League is the third-highest division in Maltese football, replacing the Maltese Second Division and Maltese Third Division during the 2020–21 season following the premature end of the previous football season due to the COVID-19 pandemic.",
16247,Tourcoing,France,"Union Sportive Tourquennoise, commonly shortened to US Tourcoing, is a French football club founded in 1902 and based in Tourcoing."," French football club founded in 1902 and based in Tourcoing"
,Herouville,France,,
,Santa Maria,Portugal,,
,Etka,Iran,,
,Aurora Seriate,Italy,,
,Club PDM Fortuna,Spain,,
618,Bruhl SG,Germany,,
,Kolea,Algeria,,
,Zagon,Romania,,
,Carabobo II,Venezuela,,
12897,Racing Beirut,Lebanon,,
,Arzanese,Italy,,
,Kaduna United,Nigeria,,
9728,Koninklijke,Netherlands,"Koninklijke Haarlemsche Football Club is a football club based in Haarlem, Netherlands. It is the oldest existing club in Dutch football, founded by Pim Mulier in 1879. During the club's early years the team only played rugby but due to financial problems they then switched to association football."," football club based in Haarlem"
,Admira Landhaus,Austria,,
18641,Industria Galda,Romania,,
,Vointa Snagov,Romania,,
,Al Faisaly Harmah,Jordan,,
,Koneliano German,Bulgaria,,
,Letlapeng,Botswana,,
7483,Daugava Riga,Latvia,,
,DJK Rosenheim,Germany,,
,SF Seligenstadt,Germany,,
,Siquirrena,Costa Rica,,
,Turbina Vreoci,Serbia,,
,Provadia,Bulgaria,,
10600,Landshut,Germany,"The SpVgg Landshut is a German association football club from the city of Landshut, Bavaria. Both the clubs men and women's football teams have in the past played in the highest state league, the Bayernliga."," German association football club from the city of Landshut"
,Ederbergland,Germany,,
,Nike,Sweden,,
12371,Gefest,Kazakhstan,FC Gefest is a Kazakhstani football club based in Karagandy.," Kazakhstani football club based in Karagandy"
10045,Gornik Walbrzych,Poland,"Górnik Wałbrzych is a Polish men's football team based in Wałbrzych, in southwestern Poland, currently playing in the third tier."," Polish men's football team based in Wałbrzych"
,Osorhei,Romania,,
12707,Olympic Club de Charleroi,Belgium,"R. Olympic Charleroi Châtelet Farcienness, is a Belgian association football club from the city of Charleroi, Hainaut. As of 2019, they play in the Belgian First Amateur Division."," Belgian association football club from the city of Charleroi"
,Waren,Germany,,
,Algard,Norway,,
,Jeunesse Canach,Luxembourg,,
,GOSK Dubrovnik,Croatia,,
12741,Gorno Lisice,FYR Macedonia,"FK Gorno Lisiče is a football club from Gorno Lisiče in Skopje, North Macedonia. They currently play in the OFS Kisela Voda league."," football club from Gorno Lisiče in Skopje"
,Woodlands Wellington,Singapore,,
,Crown,Nigeria,,
,Scorpion de Be,Cameroon,,
,Brann II,Norway,,
,Limhamn Bunkeflo,Sweden,,
9022,Budai Telenesti,Moldova,"FC Budăi  was a Moldovan football club based in Budăi, Telenești, Moldova. They played in the Divizia A, the second tier of Moldovan football.",
,Roan United,Zambia,,
,Sable Batie,Cameroon,,
9495,Deportivo Municipal,Ecuador,"Club Centro Deportivo Municipal, commonly known as Deportivo Municipal, is a Peruvian football club based in Lima, Peru. They are among Peru's most recognizable clubs and enjoy considerable popularity. The bulk of their success was won a few years after the club was founded in 1935."," Peruvian football club based in Lima"
17879,Letohrad,Czech Republic,"FK OEZ Letohrad is a football club located in Letohrad, Czech Republic. It currently plays in Divize C, which is in the Czech Fourth Division. The club was promoted from the Czech Fourth Division in 2011."," football club located in Letohrad"
,Ciney,Belgium,,
,Zhetysu-Sunkar,Kazakhstan,,
,Shaanxi Wuzhou,China PR,,
,Spartak,Belarus,,
17473,Slavianin,Belarus,,
,Persepam,Indonesia,,
,Viitorul Municipal,Romania,,
,Dynamo Dresden II,Germany,,
,Porth,Wales,,
,Persipasi Bandung Raya,Indonesia,,
,Ljungby,Sweden,,
,UT Cotopaxi,Ecuador,,
,Zalgirietis,Lithuania,,
9763,Orasje,Bosnia-Herzegovina,,
,Rotenburger SV,Germany,,
,Uniao SC,Angola,,
,Brisbane Force,Australia,,
,Pallohonka,Finland,,
,Hameenlinna,Finland,,
,Bad Kotzting,Germany,,
,Roi Et,Thailand,,
,University Azzurri,Australia,,
,1st Brigade,Australia,,
,José Gálvez,Peru,,
7925,Deportivo Carapeguá,Paraguay,"Club Sportivo Carapeguá, is a Paraguayan football club based in the city of Carapeguá in the Paraguarí Department. The club was founded on 3 September 2010 and plays in the Primera B Nacional.The club played in the Paraguayan Primera División in 2012 and in 2013."," Paraguayan football club based in the city of Carapeguá in the Paraguarí Department"
,Baltija,Lithuania,,
15189,Casuarina,Australia,"Casuarina Football Club is an Australian soccer club based in Casuarina, the Northern Territory. Casuarina was established in 1977, currently competes in the NorZone Premier League.",n Australian soccer club based in Casuarina
,Partizan Minsk,Belarus,,
7931,Cerro Porteño PF,Paraguay,Club Cerro Porteño PF is a Paraguayan football club based in the city of Presidente Franco in the Alto Paraná Department. The club plays in the Primera B Nacional.The club was founded 12 August 1967.," Paraguayan football club based in the city of Presidente Franco in the Alto Paraná Department"
,Paranaense,Paraguay,,
,Plavinas / DM,Latvia,,
14214,Hellenic,Australia,"Hellenic Athletic Club, also commonly known as Hellenic Athletic, is an Australian soccer club from Darwin, the Northern Territory. Hellenic Athletic currently competes in the NorZone Premier League.",n Australian soccer club from Darwin
,Horses Surovce,Slovakia,,
,Slovan Levice,Slovakia,,
,Banik Ruzina,Slovakia,,
,Sloga Temerin,Serbia,,
,Livadyya,Belarus,,
21502,Salaspils,Latvia,,
19205,Kladno,Czech Republic,"Sportovní klub Kladno, commonly known as SK Kladno or Kladno, is a football club from Kladno, Czech Republic. It was founded on February 15, 1903. The team plays at the Stadion Františka Kloze, named after legendary player of this club František Kloz."," football club from Kladno"
,Napajedla,Czech Republic,,
,Slagelse,Denmark,,
,Krarup / Espe,Denmark,,
,Civics,Namibia,,
,Mariehem,Sweden,,
,Albirex Niigata PP,Cambodia,,
,Mikulovice,Czech Republic,,
,SFK United,Latvia,,
,Persitema Temanggung,Indonesia,,
,Shengavit,Armenia,,
,Heidenauer SV,Germany,,
,Pelikan Lowicz,Poland,,
9521,"Dunajska Luzna ",Slovakia,"OFK Dunajská Lužná is a Slovak football team, based in the town of Dunajská Lužná. The club was founded in 1921."," Slovak football team"
12563,Nove Mesto,Slovakia,"AFC Nové Mesto nad Váhom is a Slovak football team, based in the town of Nové Mesto nad Váhom. The club was founded in 1922."," Slovak football team"
,Piestany,Slovakia,,
,Srem Jakovo,Serbia,,
,Lokomotiva Beograd,Serbia,,
,Zitorada,Serbia,,
,Nova Paka,Czech Republic,,
12428,Zhdanovichi,Belarus,,
9265,Petrin Plzen,Czech Republic,,
,Sydalliancen,Denmark,,
,Perseta Tulungagung,Indonesia,,
,P-Iirot,Finland,,
7380,Alaniya II,Russia,"FC Alania-2 Vladikavkaz is a Russian football team from Vladikavkaz, founded in 2011. It played from 2011 to 2013–14 seasons in the FNL 2, and re-entered the league once again for the 2021–22 season.",
7391,Olimpia Volgograd,Russia,FC Olimpia Volgograd is a Russian football team from the large city of Volgograd. They are the second- or third-largest club in the city after the famous Rotor Volgograd.," Russian football team from the large city of Volgograd"
,Litol,Czech Republic,,
,Persiku Kudus,Indonesia,,
18362,Jarocin,Poland,,
10710,Kalisz,Poland,"Kaliski Klub Sportowy 1925 Kalisz, often shortened to just KKS Kalisz, historically in the past named KKS Włókniarz 1925 Kalisz and Włókniarz Kalisz, is a Polish football club based in Kalisz, Poland."," Polish football club based in Kalisz"
,Concordia Elblag,Poland,,
,Alfonso Ugarte Puno,Peru,,
,SC Egedal,Denmark,,
,Nordvest,Denmark,,
,Skanderborg,Denmark,,
10262,Csepel,Hungary,"Csepel SC is a Hungarian sports club based in Csepel, the XXI district of Budapest, which is on an island in the Danube in the south of the city. The club was formed in 1912 as Csepeli Torna Klub (""gymnastics club"")."," Hungarian sports club based in Csepel"
9674,Dunaharaszti,Hungary,,
22468,Tokol,Hungary,,
,Maglodi TC,Hungary,,
,Ebes KKSE,Hungary,,
,Canberra City,Australia,,
,Kolejarz Stroze,Poland,,
,Heven,Germany,,
,Vrbove,Slovakia,,
10480,Hvezda,Czech Republic,"FK Hvězda Cheb is a Czech football club, playing in the town of Cheb. The club was founded in 1951 and refounded in 2001 after a bankruptcy in 1996."," Czech football club"
,Zelezny Brod,Czech Republic,,
,Riscani,Moldova,,
7349,Sever,Russia,"FC Sever Murmansk was a Russian association football club from Murmansk, founded in 1961. It played professionally from 1961 to 1984 and again from 2008 until 2013/14 season, after which it was dissolved due to financial problems.",
,Yeggo,Senegal,,
,Ostrovia,Poland,,
,Affing,Germany,,
,Jugesheim,Germany,,
,Grunbach,Germany,,
,Bela Krajina,Slovenia,,
,Takdier Boys,Suriname,,
,Marchtrenk,Austria,,
,Irdning,Austria,,
7352,Dinamo Vologda,Russia,"FC Dynamo Vologda is a Russian football club from Vologda, founded in 1926 and competing professionally since 1966. They currently play in the FNL 2."," Russian football club from Vologda"
7382,Dagdizel,Russia,"FC Dagdizel Kaspiysk was a Russian football club from Kaspiysk, founded in 1949. It played in the Russian Second Division, zone South, since 2008 (also played there in 2006).",
,Hagen Ahrensburg,Germany,,
