7450,Lanús,Argentina,"Club Atlético Lanús is an Argentine sports club from the Lanús district of Greater Buenos Aires. Founded in 1915, the club's main sports are football and basketball. In both sports, Lanús plays in Argentina's top divisions: Primera División (football) and Liga Nacional de Básquet (basketball).",Buenos Aires
10979,Atletico Malagueno,Spain,"Club Atlético Malagueño, shortened to Atlético Malagueño, (Spanish pronunciation: [aˈtletiko malaˈɣeɲo]) is a Spanish football team based in Málaga, in the autonomous community of Andalusia.",Málaga
12981,Atletico Mitre,Argentina,"Club Atlético Mitre is an Argentine sports club located in the Santiago del Estero. The club is mostly known for its football team, that currently plays in Primera B Nacional, the second division of Argentine football league system.",Santiago del Estero
7154,Newells Old Boys,Argentina,"Club Atlético Newell's Old Boys  is an  Argentine sports club based in Rosario, Santa Fe. The club was founded on 3 November 1903, and is named after Isaac Newell of the English county of Kent, one of the pioneers of Argentine football.",Rosario
10816,Osasuna II,Spain,"Club Atlético Osasuna B, usually known as Osasuna Promesas is the reserve team of CA Osasuna, a Spanish football club based in Pamplona, in the autonomous community of Navarre.",Pamplona
7634,Peñarol,Uruguay,"Club Atlético Peñarol —also known as Carboneros, Aurinegros, and (familiarly) Manyas— is a Uruguayan sports club from Montevideo. The name ""Peñarol"" comes from the Peñarol neighbourhood on the outskirts of Montevideo.",Montevideo
7681,Platense,Honduras,"Club Atlético Platense is an Argentine sports club based in Florida, Buenos Aires. The club nickname is Calamar (Squid) after the journalist Palacio Zino said that the team moved ""like a squid in its ink"".Although the club hosts many activities, Platense is mostly known for its football team.",Florida
22985,Puerto Nuevo,Argentina,"Club Atlético Puerto Nuevo is an Argentine sports club from Campana, Buenos Aires. The club is mostly known for its football team, which currently plays in Primera D, the fifth division of the Argentine league system. Their name was inspired by a film called Puerto nuevo, starring Pepe Arias.",Campana
14782,Racing Cordoba,Argentina,"Club Atlético Racing is an Argentine football club from the city of Córdoba. The team currently plays in Torneo Argentino A, the regionalised third division of the Argentine football league system.",Córdoba
7449,River Plate Montevideo,Uruguay,"Club Atlético River Plate is a Uruguayan football club based in Montevideo. The club currently plays in the Primera División, the top level of the Uruguayan football league system. This is not the same River Plate F.C. that won the Uruguayan league in the early 20th century.",Montevideo
8701,Atlético Tucumán,Argentina,Club Atlético Tucumán is an Argentinian football club based in the city of San Miguel de Tucumán of Tucumán Province.,San Miguel de Tucumán
7914,Cerro Porteño,Paraguay,"Club Cerro Porteño is a professional Paraguayan football club, based in the neighbourhood of Obrero in Asunción. Founded in 1912, Cerro has won 34 Primera División titles and is one of the most popular football clubs in Paraguay.",Asunción
9669,Comunicaciones,Argentina,"Club Comunicaciones is an Argentine sports club based in the Agronomía district of Buenos Aires. The football team currently plays in Primera B Metropolitana, the regionalised third division of the Argentine football league system.",Buenos Aires
7606,América,Mexico,"Club de Fútbol América S.A. de C.V., commonly known as Club América or simply América, is a professional football club based in Mexico City, Mexico. Nicknamed Las Águilas (The Eagles), it competes in Liga MX, the top tier of Mexican football.",Mexico City
11049,Atletico Monzon,Spain,"Club de Fútbol Atlético de Monzón is a Spanish football team based in Monzón, in the autonomous community of Aragon. Founded in 1950 it plays in 3ª – Group 17, holding home games at Estadio Isidro Calderón, with a 5,000-seat capacity.",Monzón
16292,Illueca,Spain,"Club de Fútbol Illueca is a Spanish football team based in Illueca, in the autonomous community of Aragon. Founded in 1935, it plays in Tercera División – Group 17, holding home matches at Estadio Papa Luna.",Illueca
9804,Soller,Spain,"Club de Fútbol Sóller is a Spanish football team based in Sóller, Majorca, in the autonomous community of the Balearic Islands. Founded on 1954, it currently plays in Tercera División RFEF - Group 11, holding home matches at the Camp d'en Maiol, with a capacity of 1,500 people.",Sóller
20226,Vimenor,Spain,"Club de Fútbol Vimenor is a football team based in Vioño de Piélagos, Piélagos in the autonomous community of Cantabria. Founded in 1929 as a section of the factory ""Vimenor"" (""VIdriera MEcánica del NORte""), the team plays in Tercera División RFEF – Group 3.",Vioño de Piélagos
15181,Recoleta,Chile,"Club Deportes Recoleta is an association football club of Chile of the commune of Recoleta, situated in the town of Santiago.",Santiago
20178,Alhaurino,Spain,"Club Deportivo Alhaurino is a Spanish football team based in Alhaurín el Grande, in the autonomous community of Andalusia. Founded in 1908 it plays in Tercera División, holding home matches at Estadio Miguel Fijones, with a capacity of 1,500 seats.",Alhaurín el Grande
9851,Arnedo,Spain,"Club Deportivo Arnedo is a football team based in Arnedo in the autonomous community of La Rioja. Founded in 1949, it plays in the Tercera División - Group 16. Its stadium is Sendero with a capacity of 5,000 seats.",La Rioja
20228,Berceo,Spain,"Club Deportivo Berceo is a Spanish football team based in Logroño in the autonomous community of La Rioja. Founded in 1948, it plays in 3ª - Group 16. Its stadium is Estadio La Isla with a capacity of 2,000 seaters.",La Rioja
23600,Cenicero,Spain,"Club Deportivo Cenicero is a Spanish football team based in Cenicero in the autonomous community of La Rioja. Founded in 1984, it plays in Regional Preferente. Its stadium is Campo de Fútbol Las Viñas with a capacity of 1,200 seaters.",La Rioja
23200,Colegios Diocesanos,Spain,"Club Deportivo Colegios Diocesanos is a Spanish football club based in Ávila, in the autonomous community of Castile and León. Founded on 28 February 1986, it plays in Tercera División RFEF – Group 8, holding home games at Campo de Fútbol de Sancti Spiritu, with a capacity of 1,500 people.",Ávila
10985,Moscardo,Spain,"Club Deportivo Colonia Moscardó is a Spanish football team based in Madrid, in the namesake community. Founded in 1945 it currently plays in Tercera División Group 7, holding home matches at Estadio Román Valero with a capacity of 14,000 seats.",Madrid
15180,Fernandez Vial,Chile,"Club Deportivo Corporación Arturo Fernández Vial is a football club in Chile, from the Concepción area, in the Bio-Bio Region. The team was founded on June 3, 1903, and they currently play in the second level of Chilean football, the Primera B.",Tuluá
7226,Guadalajara,Spain,"Club Deportivo Guadalajara, S.A.D. is a Spanish football club based in Guadalajara, in the autonomous community of Castilla–La Mancha. Founded in 1947 it currently plays in Segunda División B – Group 2, holding home matches at Estadio Pedro Escartín, with a capacity for 8,000 seats.",Guadalajara
8653,Guijuelo,Spain,"Club Deportivo Guijuelo is a Spanish football team based in Guijuelo, Province of Salamanca, in the autonomous community of Castile and León. Founded in 1974 it plays in Tercera División RFEF – Group 8, holding home games at the 1,500-seat Estadio Municipal de Guijuelo.",Guijuelo
8650,Lealtad,Spain,"Club Deportivo Lealtad de Villaviciosa is a Spanish football team based in Villaviciosa, in the autonomous community of Asturias. Founded in 1916, it plays in Tercera División RFEF – Group 2, holding home games at Les Caleyes ground with a capacity of 3,000.",Villaviciosa
9601,Llosetense,Spain,"Club Deportivo Llosetense is a Spanish football team based in Lloseta, Majorca, in the autonomous community of Balearic Islands. Founded in 1944, it plays in Tercera División – Group 11, holding home matches at Estadio Municipal de Lloseta.",Lloseta
11828,CD Marathon,Honduras,"Club Deportivo Marathón is a Honduran professional football club based in San Pedro Sula. Founded on 25 November 1925, Marathón currently plays in the Liga Nacional de Fútbol Profesional de Honduras.",San Pedro Sula
7603,Deportivo Morón,Argentina,"Club Deportivo Morón is an Argentine sports club located in the city of Morón, Buenos Aires. Deportivo Morón's football team currently plays in Primera B Nacional, the second division of the Argentine football league system. The club was founded in 1947 under the name ""Club Sportivo Morón"".",Morón
20203,Mosconia,Spain,"Club Deportivo Mosconia is a football team based in Grado in the autonomous community of Asturias. Founded in 1961, it plays in the Tercera División RFEF – Group 2. Its stadium is Marqués de La Vega de Anzo with a capacity of 4,100 seats.",Grado
12585,Municipal Limeno,El Salvador,"Club Deportivo Municipal Limeño is a professional Salvadoran football Primera División side based in Santa Rosa de Lima, La Unión, El Salvador. Their home stadium is Estadio Jose Ramon Flores, with a capacity of 5,000. Limeño have won five Segunda División titles.",Santa Rosa de Lima
11041,Paracuellos Antamira,Spain,"Club Deportivo Paracuellos Antamira, formerly known as Fútbol Alcobendas Sport is a Spanish football club based in Alcobendas, in the autonomous community of Madrid.",Alcobendas
20240,Praviano,Spain,"Club Deportivo Praviano is a football team based in Pravia in the autonomous community of Asturias in Spain. Founded in 1949, the team plays in Tercera Division RFEF - Gr. 2. The club's home ground is Santa Catalina, which has a capacity of 2,000 spectators.",Pravia
9448,CD Real Sociedad,Honduras,"Club Deportivo Real Sociedad, commonly known as Real Sociedad (pronounced [ˈkluβ ðepoɾˈtiβo reˈal sosjeˈðað]), is a Honduran football club based on Tocoa, Colón, Honduras.",Tocoa
7806,San José Oruro,Bolivia,"Club Deportivo San José is a football club from Oruro, Bolivia. Founded on 19 March 1942, they won the 1st division in 1955, 1995 and Clausura 2007. Their colours are white and blue, and they play at the Estadio Jesús Bermúdez (capacity 35,000).",Oruro
